|0000|017|0|01062023|30062023|FM MODEL TRANSPORTES LTDA|05367368000106||SP|387251936115|3523909|31176||A|1|
|0001|0|
|0005|FM MODEL TRANSPORTES|13304970|RODOVIA HILARIO FERRARI|1900||PEDREGULHO|19998670214||paulogarcia.quality@yahoo.com.br|
|0100|JOSE PAULO MARTINS GARCIA|61529877768|1SP144041O2||13140216|RUA TAPAIUNAS|189||JARDIM ITAPOAN|19998670214||paulogarcia.quality@yahoo.com.br|3536505|
|0150|CLI000000002|EUCATEX INDUSTRIA E COMERCIO LTDA.|1058|14675270000450||600069238116|3545209||RUA RIBEIRAO PRETO|809||JARDIM MARILIA|
|0150|CLI000000028|EUCATEX INDUSTRIA E COMERCIO LTDA|1058|14675270000530||224100248117|3507506||ESTRADA MUNICIPAL BOTUCATU A ITATINGA,|S/N||ZONA RURAL|
|0150|CLI000000037|SANTABIER DISTRIBUIDORA BEBIDAS LTDA|1058|03485319000142||152081518|1506807||AVENIDA ENGENHEIRO FERNANDO GUILHON|1781|SL 1|SANTARENZINHO|
|0150|CLI000000060|MADEPLACAS INDUSTRIA E COMERCIO DE MDF EIRELI|1058|41276177000100||108313948|5201405||RUA CONDE MONTECRISTO|S/N|QUADRA 22 LOTE|PARQUE REAL DE GOINIA|
|0150|CLI000000061|MS INDUSTRIA E COMERCIO DE MADEIRAS LTDA|1058|37651049000114||102507732|5201108||RUA G 7|49|QD 07, LT 92|CIDADE JARDIM|
|0150|CLI000000062|CASA DE MADEIRA SOARES EIRELI - ME|1058|24994412000152||106637088|5208707||RUA JOSE INACIO SOBRINHO|377||SETOR MARABA|
|0150|CLI000000063|NEXA RECURSOS MINERAIS S.A|1058|42416651002746||137460392|5101407||A ESQUERDA DO RIO ARIPUANA|S/N|PARTE A|GARIMPO DO MARANHAO|
|0150|FOR000000002|BRASPRESS TRANSPORTES URGENTES LTDA|1058|48740351002109||796481688110|3518800||MONTEIRO LOBATO|4794|BLOCO B|C JD CUMBICA (JD P DUTRA)|
|0150|FOR000000004|BRASPRESS TRANSPORTES URGENTES LTDA|1058|48740351007410||669556909111|3552205||LIBERDADE|4001||IPORANGA|
|0150|FOR000000006|BRASPRESS TRANSPORTES URGENTES LTDA|1058|48740351011442||147313195114|3550308||JOÃƒO TEODORO|565||BRÃS|
|0150|FOR000000007|BRASPRESS TRANSPORTES URGENTES LTDA|1058|48740351011523||795074476118|3509502||RICARDO DIAS ALVES|311|ANEXO 381|TERMINAL INTERMODAL DE CARGAS|
|0150|FOR000000008|BRASPRESS TRANSPORTES URGENTES LTDA|1058|48740351012414||146144335110|3550308||SAMUEL LUCAS|233|LT URB, FD|JD JULIETA|
|0150|FOR000000012|BRASPRESS TRANSPORTES URGENTES LTDA|1058|48740351007097||283380632|5002704||GURY MARQUES|4561||VILA CIDADE MORENA|
|0150|FOR000000019|POSTO TREVAO CACHOEIRA DA SERRA LTDA|1058|12852447000178||153200049|1500602||ROD BR 163 KM 895|S/N||CACHOEIRA DA SERRA|
|0150|FOR000000030|POSTO ALDO ITAITUBA KM 30 COMERCIO DE COMBUSTIVEIS LTDA|1058|30079828000148||155984039|1503606||R SEM DENOMINACAO|1|KM 30|ITAITUBA|
|0150|FOR000000065|POSTO CAXUXA MGM LTDA|1058|01930849000127||7016835560070|3170107||ROD BR 050 KM 184, 184|184||JD SANTA CLARA|
|0150|FOR000000075|DECIO COM. E SERV. ROD. LTDA   OLHOS D AGUA   POSTO|1058|19046218002582||3421889222121|3170206||RODOVIA BR-365|606||CONJUNTO ALVORADA|
|0150|FOR000000080|HIPER TRUCK PARTS COMERCIO AUTOMOTIVO EIRELI - EPP|1058|32982651000382||083746650|3201308||AVENIDA GIRASSOL|362||PORTO DE CARIACICA|
|0150|FOR000000086|LAPONIA SUDESTE LTDA|1058|04422548000180||387307764110|3523909||RODOVIA PRESIDENTE CASTELO BRANCO|S/N|KM    75|CITY CASTELLO|
|0150|FOR000000087|DIAFER EIRELI|1058|04798677000500||371239899118|3522307||RUA PADRE ALBUQUERQUE|931||CENTRO|
|0150|FOR000000090|VANDA COLACO FAVARELLI & CIA|1058|06995388000194||600121860111|3545209||RUA FLORIANO PEIXOTO, 2634|2634||JD. DAS NACOES|
|0150|FOR000000091|POSTO ALDO CUBATAO LTDA - ME|1058|07126651000171||283110307110|3513504||AVENIDA ENG PLINIO DE QUEIROZ|S/N|LOTE 07|JD INDUSTRIAL|
|0150|FOR000000092|GAS E SOLDA EIRELI - ME|1058|08528947000181||669574702117|3552205||AV. SAO PAULO (GALPAO 2)|2981||ALEM PONTE|
|0150|FOR000000093|C. DIESEL PARTS COMERCIO DE AUTO PECAS LTDA - ME|1058|08793371000180||535940644118|3538709||AVENIDA 31 DE MARCO|1780|-|PAULICEIA|
|0150|FOR000000094|FW DISTRIBUIDORA LTDA|1058|08897417000291||244753530118|3509502||Rua Altino Arantes|1250||Jd. do Lago II|
|0150|FOR000000098|MACPONTA CAMINHOES LTDA|1058|16671210000303||219063941118|3507001||AVENIDA ZELIA DE LIMA ROSA|2100||PARQUE INDUSTRIAL|
|0150|FOR000000099|DAIANE MICHELE VIEIRA DE SOUZA ME|1058|18285360000142||600079508116|3545209||RUA ANTURIO|369||JARDIM INDEPENDENCIA|
|0150|FOR000000106|COMERCIAL DE PARAFUSOS SALTENSE LTDA|1058|48984686000129||600010233114|3545209||RUA 9 DE JULHO|818||CENTRO|
|0150|FOR000000107|TACOVEL INSTRUMENTOS DE PRECISAO LTDA|1058|54455373000267||387120600117|3523909||AV CAETANO RUGGIERI|3399||PARQUE N.SRA DA CANDELARIA|
|0150|FOR000000109|BORRACHAS CAIRES LTDA|1058|55385082000121||111410943117|3550308||RUA MAGARINOS TORRES|1244||VILA MARIA|
|0150|FOR000000110|MULTIEIXO IMPLEMENTOS RODOVIARIOS LTDA|1058|58507468000904||336856803118|3518800||RUA LUIZ RODRIGUES DE FREITAS 132|132||VL ROSA MINELIA|
|0150|FOR000000114|MARTINS COMERCIO DE CARNES EM SALTO EIRELI  EPP|1058|67538405000159||600062400110|3545209||Rua Jurista Azevedo Marques|112||Residencial Parque Laguna|
|0150|FOR000000115|UNICAP RENOVADORA DE PNEUS LTDA|1058|67943738000163||482017059116|3533403||RODOVIA ANHANGUERA - KM 116|S/N|S/N|CHACARAS REUNIDAS|
|0150|FOR000000116|PALACIO DAS FERRAMENTAS E PARAFUSOS LTDA|1058|68422419000507||387370917116|3523909||AVENIDA CAETANO RUGGIERI|2406|LOJA 2|PARQUE NOSSA SENHORA DA CANDELARIA|
|0150|FOR000000117|DRUGOVICH AUTO PECAS LTDA|1058|79153789000251||244549533113|3509502||RUA BATISTA RAFFI|433||NOVA APARECIDA|
|0150|FOR000000120|TENDA ATACADO LTDA (SALTO)|1058|01157555003634||600089178113|3545209||RODOVIA DA CONVENCAO|760|GLEBA 1C|SALTO DE SAO JOSE|
|0150|FOR000000129|MAGGI MOTORS LTDA|1058|03703339000142||387093365118|3523909||AV DR OCTAVIANO PEREIRA MENDES|1188||LIBERDADE|
|0150|FOR000000142|ORLANDO BASSI ME|1058|11346529000188||795021930110|3509502||RUA JOAO CONSTANTINO NUNES|48||JARDIM VILA LEMOS|
|0150|FOR000000147|VIA TRUCKS SAO PAULO COMERCIO DE CAMINHOES LTDA|1058|18703805000329||799334853111|3548708||RUA PEDRO ZOLCSAK|50||FERRAZOPOLIS|
